labels,path
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-02-19.wav
maleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-01-19.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav
maleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-02-19.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-02-19.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-02-19.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-01-19.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-02-19.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-02-19.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-02-19.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-02-19.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-01-19.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-01-19.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-02-19.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-01-19.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-02-19.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-02-19.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-02-19.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-01-19.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-02-19.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-01-19.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-02-19.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-02-19.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-01-19.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-01-19.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-02-19.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-02-19.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-02-19.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-01-19.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-01-19.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-02-19.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-01-19.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-01-19.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-02-19.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-01-19.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-01-19.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-01-19.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-02-19.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-01-19.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-01-19.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-02-19.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-02-19.wav
maleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-02-19.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-01-19.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-01-19.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-02-19.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-01-19.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-01-19.wav
maleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-01-19.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-01-19.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-01-19.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-01-19.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-01-19.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-02-19.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-01-19.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-01-19.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-01-20.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-02-20.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-02-20.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-02-20.wav
femalesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-01-20.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-01-20.wav
femalesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-01-20.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-02-20.wav
femalehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-01-20.wav
femalesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-02-20.wav
femalehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-02-20.wav
femaledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-02-20.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-01-20.wav
femaledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-02-20.wav
femalesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav
femalecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-01-20.wav
femalecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-02-20.wav
femaleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-01-20.wav
femaleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-02-20.wav
femalehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-02-20.wav
femalecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-01-20.wav
femalesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-02-20.wav
femaledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-01-20.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-02-20.wav
femalesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav
femalehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-02-20.wav
femaleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-01-20.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-01-20.wav
femalecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-02-20.wav
femalesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-01-20.wav
femalesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-01-20.wav
femalehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-01-20.wav
femalecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-02-20.wav
femalesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-01-20.wav
femalehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-01-20.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-02-20.wav
femalesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-02-20.wav
femalesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav
femaleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-02-20.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-01-20.wav
femaledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-01-20.wav
femaledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-01-20.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-01-20.wav
femalesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-02-20.wav
femalehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-01-20.wav
femalesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-01-20.wav
femalesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-01-20.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-01-20.wav
femalehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-02-20.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-02-20.wav
femalecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-02-20.wav
femalecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-01-20.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-01-20.wav
femalesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-02-20.wav
femaledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-02-20.wav
femaledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-01-20.wav
femalesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-02-20.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-02-20.wav
femalecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-01-20.wav
femaledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-02-20.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-01-21.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-02-21.wav
maleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-01-21.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-01-21.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-01-21.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-01-21.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-02-21.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-01-21.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-01-21.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-02-21.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-01-21.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-01-21.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-01-21.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-02-21.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-02-21.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-02-21.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-01-21.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-02-21.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-02-21.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-01-21.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-02-21.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-01-21.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-02-21.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-01-21.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-02-21.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-02-21.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-02-21.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-02-21.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-01-21.wav
malesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-01-21.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-02-21.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-01-21.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-01-21.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-01-21.wav
maleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-02-21.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-01-21.wav
maleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-02-21.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav
maledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-02-21.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav
maleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-01-21.wav
malecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-02-21.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-01-21.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-02-21.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav
malesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav
malefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-02-21.wav
maleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-02-21.wav
malehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-01-21.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-01-22.wav
femalehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-02-22.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-01-22.wav
femalesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-04-01-01-02-22.wav
femalesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-01-22.wav
femalesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-01-22.wav
femalecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-01-22.wav
femalesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-08-01-02-02-22.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-06-02-02-02-22.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-05-02-01-02-22.wav
femalecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-02-01-02-01-22.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-02-22.wav
femalesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-08-02-01-01-22.wav
femaleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-01-01-02-01-22.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-01-22.wav
femalehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-02-22.wav
femalesad,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-04-02-02-02-22.wav
femalehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-01-22.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-05-02-02-02-22.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-02-22.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-05-01-01-01-22.wav
femalehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-03-01-02-01-22.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-02-22.wav
femalecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-02-01-01-02-22.wav
femalesurprise,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-08-02-02-01-22.wav
femalecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-02-02-01-01-22.wav
femaledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-07-01-02-02-22.wav
femaleneutral,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-01-01-01-02-22.wav
femaledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-07-01-01-02-22.wav
femalecalm,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-02-02-02-01-22.wav
femaleangry,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-05-01-02-02-22.wav
femalehappy,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-03-01-01-01-22.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-02-22.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-06-01-01-01-22.wav
femaledisgust,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-07-02-02-01-22.wav
femalefear,/kaggle/input/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-06-02-01-01-22.wav
